iΩπô•ù’…ïG5
00/00/0000, 00:00:00, Master Init Complete
12/11/2012, 13:27:20, Note,2
12/11/2012, 13:27:20, Note,4
12/11/2012, 13:27:20, Note,5
12/11/2012, 13:27:20, Note,6
12/11/2012, 13:27:21, Note,5
12/11/2012, 13:27:21, Note,7
12/11/2012, 13:27:21, Note,8
12/11/2012, 13:27:23, Note,8
12/11/2012, 13:27:23, Note,7
12/11/2012, 13:27:24, Note,1
12/11/2012, 13:27:25, Note,4
12/11/2012, 13:27:32, Note,1
12/11/2012, 13:27:35, Note,5
12/11/2012, 13:27:38, Note,1
12/11/2012, 13:27:42, Note,4
12/11/2012, 13:27:43, Note,4
12/11/2012, 13:27:44, Note,1
12/11/2012, 13:27:46, Note,4
12/11/2012, 13:27:49, Note,4
12/11/2012, 13:27:49, Note,4
12/11/2012, 13:27:51, Note,4
12/11/2012, 13:27:53, Note,4
12/11/2012, 13:27:53, Note,1
12/11/2012, 13:27:53, Note,4
12/11/2012, 13:27:56, Note,4
12/11/2012, 13:27:56, Note,4
12/11/2012, 13:27:56, Note,1
12/11/2012, 13:27:58, Note,5
12/11/2012, 13:28:00, Note,1
12/11/2012, 13:28:02, Note,5
12/11/2012, 13:28:11, Note,4
12/11/2012, 13:28:13, Note,4
12/11/2012, 13:28:16, Note,5
12/11/2012, 13:28:20, Note,4
12/11/2012, 13:28:26, Note,1
12/11/2012, 13:28:29, Note,1
12/11/2012, 13:28:32, Note,4
12/11/2012, 13:28:35, Note,4
12/11/2012, 13:28:41, Note,1
12/11/2012, 13:28:42, Note,1
12/11/2012, 13:28:43, Note,1
12/11/2012, 13:28:44, Note,4
12/11/2012, 13:28:44, Note,4
12/11/2012, 13:28:44, Note,5
12/11/2012, 13:28:45, Note,4
12/11/2012, 13:28:48, Note,5
12/11/2012, 13:28:48, Note,1
12/11/2012, 13:28:50, Note,4
12/11/2012, 13:28:50, Note,4
12/11/2012, 13:28:51, Note,4
12/11/2012, 13:28:53, Note,4
12/11/2012, 13:28:54, Note,5
12/11/2012, 13:28:56, Note,1
12/11/2012, 13:28:57, Note,1
12/11/2012, 13:29:00, Note,4
12/11/2012, 13:29:02, Note,4
12/11/2012, 13:29:03, Note,4
12/11/2012, 13:29:04, Note,4
12/11/2012, 13:29:05, Note,4
12/11/2012, 13:29:06, Note,1
12/11/2012, 13:29:07, Note,1
12/11/2012, 13:29:09, Note,1
12/11/2012, 13:29:13, Note,1
12/11/2012, 13:29:14, Note,4
12/11/2012, 13:29:16, Note,4
12/11/2012, 13:29:16, Note,4
12/11/2012, 13:29:16, Note,5
12/11/2012, 13:29:19, Note,4
12/11/2012, 13:29:19, Note,1
12/11/2012, 13:29:20, Note,4
12/11/2012, 13:29:20, Note,4
12/11/2012, 13:29:23, Note,4
12/11/2012, 13:29:24, Note,4
12/11/2012, 13:29:25, Note,5
12/11/2012, 13:29:29, Note,4
12/11/2012, 13:29:29, Note,4
12/11/2012, 13:29:29, Note,1
12/11/2012, 13:29:30, Note,5
12/11/2012, 13:29:31, Note,4
12/11/2012, 13:29:35, Note,4
12/11/2012, 13:29:35, Note,4
12/11/2012, 13:29:35, Note,5
12/11/2012, 13:29:38, Note,1
12/11/2012, 13:29:41, Note,1
12/11/2012, 13:29:51, Note,1
12/11/2012, 13:29:52, Note,4
12/11/2012, 13:29:58, Note,5
12/11/2012, 13:29:59, Note,4
12/11/2012, 13:30:02, Note,5
12/11/2012, 13:30:02, Note,4
12/11/2012, 13:30:03, Note,5
12/11/2012, 13:30:04, Note,4
12/11/2012, 13:30:05, Note,5
12/11/2012, 13:30:05, Note,5
12/11/2012, 13:30:05, Note,4
12/11/2012, 13:30:06, Note,1
12/11/2012, 13:30:07, Note,4
12/11/2012, 13:30:07, Note,4
12/11/2012, 13:30:07, Note,1
12/11/2012, 13:30:09, Note,4
12/11/2012, 13:30:09, Note,5
12/11/2012, 13:30:11, Note,5
12/11/2012, 13:30:22, Screen Saver
12/11/2012, 13:30:25, Note,5
12/11/2012, 13:30:28, Note,1
12/11/2012, 13:30:28, Note,1
12/11/2012, 13:30:30, Note,1
12/11/2012, 13:30:30, Note,1
12/11/2012, 13:30:31, Note,4
12/11/2012, 13:30:31, Note,4
12/11/2012, 13:30:32, Note,1
12/11/2012, 13:30:33, Note,2
12/11/2012, 13:30:33, Note,1
12/11/2012, 13:30:34, Note,5
12/11/2012, 13:30:34, Note,2
12/11/2012, 13:30:35, Note,1
12/11/2012, 13:30:35, Note,2
12/11/2012, 13:30:35, Note,1
12/11/2012, 13:30:35, Note,2
12/11/2012, 13:30:35, Note,1
12/11/2012, 13:30:37, Note,5
12/11/2012, 13:30:40, Note,5
12/11/2012, 13:30:40, Note,5
12/11/2012, 13:30:44, Note,5
12/11/2012, 13:30:47, Note,1
12/11/2012, 13:30:54, Note,5
12/11/2012, 13:30:55, Note,4
12/11/2012, 13:30:55, Note,5
12/11/2012, 13:30:55, Note,5
12/11/2012, 13:30:55, Note,4
12/11/2012, 13:31:01, Note,4
12/11/2012, 13:31:02, Note,1
12/11/2012, 13:31:07, Note,5
12/11/2012, 13:31:11, Note,4
12/11/2012, 13:31:12, Note,4
12/11/2012, 13:31:12, Note,4
12/11/2012, 13:31:15, Note,4
12/11/2012, 13:31:19, Note,4
12/11/2012, 13:31:19, Note,1
12/11/2012, 13:31:21, Note,5
12/11/2012, 13:31:22, Note,1
12/11/2012, 13:31:22, Note,1
12/11/2012, 13:31:22, Note,1
12/11/2012, 13:31:27, Note,1
12/11/2012, 13:31:32, Note,1
12/11/2012, 13:31:32, Note,1
12/11/2012, 13:31:39, Note,1
12/11/2012, 13:31:39, Note,1
12/11/2012, 13:31:43, Note,5
12/11/2012, 13:31:45, Note,4
12/11/2012, 13:31:45, Note,1
12/11/2012, 13:31:47, Note,4
12/11/2012, 13:31:50, Note,1
12/11/2012, 13:31:54, Note,1
12/11/2012, 13:31:58, Note,5
12/11/2012, 13:31:58, Note,4
12/11/2012, 13:32:00, Note,4
12/11/2012, 13:32:00, Note,1
12/11/2012, 13:32:00, Note,4
12/11/2012, 13:32:05, Note,1
12/11/2012, 13:32:07, Note,1
12/11/2012, 13:32:10, Note,1
12/11/2012, 13:32:12, Note,1
12/11/2012, 13:32:15, Note,1
12/11/2012, 13:32:15, Note,1
12/11/2012, 13:32:18, Note,4
12/11/2012, 13:32:18, Note,4
12/11/2012, 13:32:18, Note,5
12/11/2012, 13:32:20, Note,1
12/11/2012, 13:32:21, Note,1
12/11/2012, 13:32:25, Note,5
12/11/2012, 13:32:29, Note,1
12/11/2012, 13:32:30, Note,5
12/11/2012, 13:32:30, Note,4
12/11/2012, 13:32:30, Note,4
12/11/2012, 13:32:30, Note,1
12/11/2012, 13:32:33, Note,4
12/11/2012, 13:32:36, Note,1
12/11/2012, 13:32:38, Note,4
12/11/2012, 13:32:39, Note,4
12/11/2012, 13:32:41, Note,5
12/11/2012, 13:32:42, Note,1
12/11/2012, 13:32:42, Note,1
12/11/2012, 13:32:49, Note,4
12/11/2012, 13:32:49, Note,4
12/11/2012, 13:32:49, Note,1
12/11/2012, 13:32:50, Note,1
12/11/2012, 13:32:50, Note,1
12/11/2012, 13:32:52, Note,1
12/11/2012, 13:32:55, Note,1
12/11/2012, 13:32:56, Note,5
12/11/2012, 13:32:56, Note,1
12/11/2012, 13:33:00, Note,4
12/11/2012, 13:33:00, Note,4
12/11/2012, 13:33:03, Note,5
12/11/2012, 13:33:04, Note,4
12/11/2012, 13:33:04, Note,5
12/11/2012, 13:33:08, Note,4
12/11/2012, 13:33:09, Note,4
12/11/2012, 13:33:11, Note,1
12/11/2012, 13:33:12, Note,4
12/11/2012, 13:33:13, Note,5
12/11/2012, 13:33:14, Note,1
12/11/2012, 13:33:17, Note,5
12/11/2012, 13:33:22, Note,4
12/11/2012, 13:33:23, Note,1
12/11/2012, 13:33:24, Note,5
12/11/2012, 13:33:25, Note,4
12/11/2012, 13:33:26, Note,5
12/11/2012, 13:33:28, Note,1
12/11/2012, 13:33:33, Note,4
12/11/2012, 13:33:33, Note,4
12/11/2012, 13:33:34, Note,5
12/11/2012, 13:33:34, Note,4
12/11/2012, 13:33:36, Note,4
12/11/2012, 13:33:36, Note,4
12/11/2012, 13:33:38, Note,1
12/11/2012, 13:33:39, Note,4
12/11/2012, 13:33:39, Note,5
12/11/2012, 13:33:41, Note,1
12/11/2012, 13:33:44, Note,4
12/11/2012, 13:33:44, Note,4
12/11/2012, 13:33:45, Note,1
12/11/2012, 13:33:47, Note,4
12/11/2012, 13:33:48, Note,1
12/11/2012, 13:33:50, Note,4
12/11/2012, 13:33:52, Note,5
12/11/2012, 13:33:59, Note,4
12/11/2012, 13:33:59, Note,5
12/11/2012, 13:34:04, Note,1
12/11/2012, 13:34:04, Note,1
12/11/2012, 13:34:09, Note,5
12/11/2012, 13:34:11, Note,5
12/11/2012, 13:34:11, Note,4
12/11/2012, 13:34:13, Note,4
12/11/2012, 13:34:13, Note,1
12/11/2012, 13:34:13, Note,4
12/11/2012, 13:34:14, Note,5
12/11/2012, 13:34:15, Note,1
12/11/2012, 13:34:16, Note,1
12/11/2012, 13:34:18, Note,1
12/11/2012, 13:34:21, Note,5
12/11/2012, 13:34:25, Note,4
12/11/2012, 13:34:25, Note,4
12/11/2012, 13:34:25, Note,1
12/11/2012, 13:34:28, Note,4
12/11/2012, 13:34:28, Note,4
12/11/2012, 13:34:28, Note,1
12/11/2012, 13:34:32, Note,1
12/11/2012, 13:34:32, Note,5
12/11/2012, 13:34:42, Screen Saver
12/11/2012, 13:34:42, Note,4
12/11/2012, 13:34:44, Note,4
12/11/2012, 13:34:45, Note,1
12/11/2012, 13:34:47, Note,4
12/11/2012, 13:34:50, Note,4
12/11/2012, 13:34:51, Note,1
12/11/2012, 13:34:53, Note,5
12/11/2012, 13:34:53, Note,4
12/11/2012, 13:34:53, Note,4
12/11/2012, 13:34:55, Note,4
12/11/2012, 13:34:59, Note,1
12/11/2012, 13:35:04, Note,4
12/11/2012, 13:35:15, Screen Saver
12/11/2012, 13:35:21, Note,5
12/11/2012, 13:35:31, Note,5
12/11/2012, 13:35:32, Note,4
12/11/2012, 13:35:36, Note,1
12/11/2012, 13:35:40, Note,4
12/11/2012, 13:35:48, Note,4
12/11/2012, 13:35:54, Note,4
12/11/2012, 13:36:03, Note,4
12/11/2012, 13:36:13, Note,1
12/11/2012, 13:36:20, Note,5
12/11/2012, 13:36:20, Note,5
12/11/2012, 13:36:23, Note,5
12/11/2012, 13:36:23, Note,1
12/11/2012, 13:36:25, Note,4
12/11/2012, 13:36:25, Note,4
12/11/2012, 13:36:26, Note,4
12/11/2012, 13:36:30, Note,5
12/11/2012, 13:36:34, Note,1
12/11/2012, 13:36:39, Note,7
12/11/2012, 13:36:40, Note,7
12/11/2012, 13:36:40, Note,8
12/11/2012, 13:36:41, Note,8
12/11/2012, 13:36:41, Note,8
12/11/2012, 13:36:41, Note,8
12/11/2012, 13:36:41, Note,8
12/11/2012, 13:36:41, Note,8
12/11/2012, 13:36:42, Note,5
12/11/2012, 13:36:42, Note,7
12/11/2012, 13:36:42, Note,6
12/11/2012, 13:36:42, Note,5
12/11/2012, 13:36:42, Note,4
12/11/2012, 13:36:42, Note,6
12/11/2012, 13:36:43, Note,6
12/11/2012, 13:36:43, Note,6
12/11/2012, 13:36:43, Note,4
12/11/2012, 13:36:43, Note,6
12/11/2012, 13:36:44, Note,1
12/11/2012, 13:36:44, Note,2
12/11/2012, 13:36:44, Note,2
12/11/2012, 13:36:44, Note,4
12/11/2012, 13:36:44, Note,5
12/11/2012, 13:36:44, Note,1
12/11/2012, 13:36:45, Note,1
12/11/2012, 13:36:45, Note,1
12/11/2012, 13:36:45, Note,5
12/11/2012, 13:36:45, Note,1
12/11/2012, 13:36:46, Note,1
12/11/2012, 13:36:46, Note,1
12/11/2012, 13:36:46, Switching to noises
12/11/2012, 13:36:46, Switching to instrument 0
12/11/2012, 13:36:46, Switching to instrument 1
12/11/2012, 13:36:46, Note,4
12/11/2012, 13:36:46, Switching to instrument 2
12/11/2012, 13:36:49, Switching to instrument 3
12/11/2012, 13:36:49, Switching to instrument 4
12/11/2012, 13:36:49, Note,1
12/11/2012, 13:36:51, Note,1
12/11/2012, 13:36:51, Switching to noises
12/11/2012, 13:36:51, Note,1
12/11/2012, 13:36:51, Note,2
12/11/2012, 13:36:52, Note,4
12/11/2012, 13:36:52, Note,5
12/11/2012, 13:36:52, Note,5
12/11/2012, 13:36:52, Note,4
12/11/2012, 13:36:52, Note,4
12/11/2012, 13:36:52, Note,5
12/11/2012, 13:36:52, Note,6
12/11/2012, 13:36:52, Note,5
12/11/2012, 13:36:52, Note,5
12/11/2012, 13:36:53, Note,7
12/11/2012, 13:36:53, Note,7
12/11/2012, 13:36:53, Note,5
12/11/2012, 13:36:53, Note,5
12/11/2012, 13:36:54, Note,1
12/11/2012, 13:36:54, Note,5
12/11/2012, 13:36:54, Switching to instrument 0
12/11/2012, 13:36:54, Note,4
12/11/2012, 13:36:55, Switching to instrument 1
12/11/2012, 13:36:57, Note,1
12/11/2012, 13:36:58, Note,1
12/11/2012, 13:36:58, Note,1
12/11/2012, 13:37:00, Note,2
12/11/2012, 13:37:00, Note,5
12/11/2012, 13:37:00, Note,4
12/11/2012, 13:37:01, Note,5
12/11/2012, 13:37:01, Note,8
12/11/2012, 13:37:02, Note,1
12/11/2012, 13:37:04, Note,1
12/11/2012, 13:37:04, Note,8
12/11/2012, 13:37:06, Note,7
12/11/2012, 13:37:06, Note,7
12/11/2012, 13:37:06, Note,6
12/11/2012, 13:37:06, Note,5
12/11/2012, 13:37:07, Note,4
12/11/2012, 13:37:08, Note,2
12/11/2012, 13:37:08, Note,1
12/11/2012, 13:37:08, Note,1
12/11/2012, 13:37:10, Note,1
12/11/2012, 13:37:10, Note,2
12/11/2012, 13:37:11, Note,4
12/11/2012, 13:37:11, Note,1
12/11/2012, 13:37:11, Note,5
12/11/2012, 13:37:11, Note,6
12/11/2012, 13:37:11, Note,7
12/11/2012, 13:37:12, Note,1
12/11/2012, 13:37:12, Note,1
12/11/2012, 13:37:12, Note,8
12/11/2012, 13:37:13, Note,8
12/11/2012, 13:37:13, Note,8
12/11/2012, 13:37:13, Note,8
12/11/2012, 13:37:13, Note,8
12/11/2012, 13:37:13, Note,5
12/11/2012, 13:37:14, Note,7
12/11/2012, 13:37:15, Note,4
12/11/2012, 13:37:15, Note,6
12/11/2012, 13:37:15, Note,4
12/11/2012, 13:37:15, Note,5
12/11/2012, 13:37:15, Note,5
12/11/2012, 13:37:16, Note,4
12/11/2012, 13:37:16, Note,1
12/11/2012, 13:37:16, Note,4
12/11/2012, 13:37:16, Note,1
12/11/2012, 13:37:16, Note,1
12/11/2012, 13:37:17, Note,1
12/11/2012, 13:37:17, Switching to instrument 2
12/11/2012, 13:37:18, Note,4
12/11/2012, 13:37:19, Note,1
12/11/2012, 13:37:19, Note,4
12/11/2012, 13:37:19, Note,1
12/11/2012, 13:37:19, Note,5
12/11/2012, 13:37:20, Note,1
12/11/2012, 13:37:20, Note,1
12/11/2012, 13:37:20, Note,2
12/11/2012, 13:37:20, Note,1
12/11/2012, 13:37:20, Note,4
12/11/2012, 13:37:20, Note,5
12/11/2012, 13:37:21, Note,5
12/11/2012, 13:37:21, Note,6
12/11/2012, 13:37:21, Note,7
12/11/2012, 13:37:21, Note,8
12/11/2012, 13:37:21, Note,4
12/11/2012, 13:37:22, Note,7
12/11/2012, 13:37:22, Note,6
12/11/2012, 13:37:22, Note,4
12/11/2012, 13:37:22, Note,5
12/11/2012, 13:37:22, Note,5
12/11/2012, 13:37:22, Note,4
12/11/2012, 13:37:23, Note,2
12/11/2012, 13:37:23, Note,1
12/11/2012, 13:37:24, Note,5
12/11/2012, 13:37:24, Note,4
12/11/2012, 13:37:24, Note,1
12/11/2012, 13:37:25, Switching to instrument 3
12/11/2012, 13:37:25, Note,1
12/11/2012, 13:37:26, Note,4
12/11/2012, 13:37:26, Note,1
12/11/2012, 13:37:26, Note,5
12/11/2012, 13:37:27, Note,7
12/11/2012, 13:37:27, Note,8
12/11/2012, 13:37:27, Note,8
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,7
12/11/2012, 13:37:28, Note,4
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,8
12/11/2012, 13:37:28, Note,7
12/11/2012, 13:37:29, Note,6
12/11/2012, 13:37:29, Note,4
12/11/2012, 13:37:29, Note,5
12/11/2012, 13:37:29, Note,4
12/11/2012, 13:37:29, Note,4
12/11/2012, 13:37:30, Note,4
12/11/2012, 13:37:30, Note,4
12/11/2012, 13:37:31, Note,8
12/11/2012, 13:37:32, Note,8
12/11/2012, 13:37:32, Note,8
12/11/2012, 13:37:32, Note,8
12/11/2012, 13:37:32, Note,8
12/11/2012, 13:37:33, Note,8
12/11/2012, 13:37:33, Note,8
12/11/2012, 13:37:33, Note,8
12/11/2012, 13:37:33, Note,8
12/11/2012, 13:37:33, Note,4
12/11/2012, 13:37:34, Note,1
12/11/2012, 13:37:34, Note,8
12/11/2012, 13:37:35, Note,7
12/11/2012, 13:37:36, Note,1
12/11/2012, 13:37:36, Note,5
12/11/2012, 13:37:37, Note,4
12/11/2012, 13:37:37, Note,1
12/11/2012, 13:37:37, Note,1
12/11/2012, 13:37:37, Note,4
12/11/2012, 13:37:37, Note,1
12/11/2012, 13:37:38, Note,5
12/11/2012, 13:37:38, Note,1
12/11/2012, 13:37:38, Note,5
12/11/2012, 13:37:39, Note,5
12/11/2012, 13:37:39, Note,6
12/11/2012, 13:37:40, Note,5
12/11/2012, 13:37:40, Note,1
12/11/2012, 13:37:40, Note,1
12/11/2012, 13:37:40, Note,4
12/11/2012, 13:37:41, Note,1
12/11/2012, 13:37:41, Note,1
12/11/2012, 13:37:41, Note,1
12/11/2012, 13:37:41, Note,1
12/11/2012, 13:37:42, Note,1
12/11/2012, 13:37:43, Note,4
12/11/2012, 13:37:43, Note,1
12/11/2012, 13:37:43, Note,4
12/11/2012, 13:37:43, Note,1
12/11/2012, 13:37:43, Note,2
12/11/2012, 13:37:44, Note,4
12/11/2012, 13:37:44, Note,5
12/11/2012, 13:37:44, Note,1
12/11/2012, 13:37:44, Note,5
12/11/2012, 13:37:45, Note,5
12/11/2012, 13:37:45, Note,6
12/11/2012, 13:37:45, Note,5
12/11/2012, 13:37:45, Note,7
12/11/2012, 13:37:45, Note,5
12/11/2012, 13:37:45, Note,4
12/11/2012, 13:37:45, Note,8
12/11/2012, 13:37:45, Note,8
12/11/2012, 13:37:45, Note,8
12/11/2012, 13:37:45, Note,7
12/11/2012, 13:37:46, Note,6
12/11/2012, 13:37:46, Note,8
12/11/2012, 13:37:46, Note,8
12/11/2012, 13:37:46, Note,8
12/11/2012, 13:37:46, Note,8
12/11/2012, 13:37:46, Note,8
12/11/2012, 13:37:47, Note,8
12/11/2012, 13:37:47, Note,5
12/11/2012, 13:37:48, Note,7
12/11/2012, 13:37:49, Note,6
12/11/2012, 13:37:49, Note,5
12/11/2012, 13:37:50, Note,8
12/11/2012, 13:37:51, Note,1
12/11/2012, 13:37:52, Note,5
12/11/2012, 13:37:53, Note,5
12/11/2012, 13:37:53, Note,1
12/11/2012, 13:37:55, Note,1
12/11/2012, 13:37:55, Note,1
12/11/2012, 13:37:56, Note,1
12/11/2012, 13:37:56, Note,8
12/11/2012, 13:37:56, Note,7
12/11/2012, 13:37:56, Note,6
12/11/2012, 13:37:56, Note,5
12/11/2012, 13:37:57, Note,5
12/11/2012, 13:37:57, Note,5
12/11/2012, 13:37:57, Note,2
12/11/2012, 13:37:57, Note,5
12/11/2012, 13:37:58, Note,1
12/11/2012, 13:37:58, Note,1
12/11/2012, 13:37:58, Note,1
12/11/2012, 13:37:58, Note,1
12/11/2012, 13:37:58, Note,1
12/11/2012, 13:37:59, Note,1
12/11/2012, 13:37:59, Note,2
12/11/2012, 13:37:59, Note,4
12/11/2012, 13:37:59, Note,5
12/11/2012, 13:37:59, Note,5
12/11/2012, 13:37:59, Note,7
12/11/2012, 13:37:59, Note,8
12/11/2012, 13:37:59, Note,8
12/11/2012, 13:38:01, Note,5
12/11/2012, 13:38:01, Note,6
12/11/2012, 13:38:01, Note,4
12/11/2012, 13:38:02, Note,2
12/11/2012, 13:38:03, Note,2
12/11/2012, 13:38:04, Note,1
12/11/2012, 13:38:04, Note,1
12/11/2012, 13:38:04, Note,1
12/11/2012, 13:38:04, Note,2
12/11/2012, 13:38:04, Note,4
12/11/2012, 13:38:04, Note,4
12/11/2012, 13:38:05, Note,5
12/11/2012, 13:38:05, Note,5
12/11/2012, 13:38:06, Note,7
12/11/2012, 13:38:06, Note,8
12/11/2012, 13:38:06, Note,8
12/11/2012, 13:38:07, Note,8
12/11/2012, 13:38:07, Note,7
12/11/2012, 13:38:07, Note,6
12/11/2012, 13:38:07, Note,5
12/11/2012, 13:38:07, Note,4
12/11/2012, 13:38:08, Note,2
12/11/2012, 13:38:08, Note,1
12/11/2012, 13:38:09, Note,1
12/11/2012, 13:38:09, Note,2
12/11/2012, 13:38:09, Note,4
12/11/2012, 13:38:10, Note,6
12/11/2012, 13:38:10, Note,7
12/11/2012, 13:38:10, Note,8
12/11/2012, 13:38:11, Note,8
12/11/2012, 13:38:12, Note,7
12/11/2012, 13:38:12, Note,6
12/11/2012, 13:38:12, Note,5
12/11/2012, 13:38:12, Note,5
12/11/2012, 13:38:12, Note,4
12/11/2012, 13:38:13, Note,2
12/11/2012, 13:38:13, Note,1
12/11/2012, 13:38:14, Note,4
12/11/2012, 13:38:14, Note,4
12/11/2012, 13:38:14, Note,4
12/11/2012, 13:38:14, Note,5
12/11/2012, 13:38:15, Note,4
12/11/2012, 13:38:15, Note,5
12/11/2012, 13:38:15, Note,6
12/11/2012, 13:38:15, Note,7
12/11/2012, 13:38:15, Note,8
12/11/2012, 13:38:15, Note,4
12/11/2012, 13:38:16, Note,8
12/11/2012, 13:38:17, Note,4
12/11/2012, 13:38:17, Note,6
12/11/2012, 13:38:17, Note,5
12/11/2012, 13:38:17, Note,4
12/11/2012, 13:38:18, Note,1
12/11/2012, 13:38:18, Note,1
12/11/2012, 13:38:19, Note,1
12/11/2012, 13:38:19, Note,2
12/11/2012, 13:38:20, Note,4
12/11/2012, 13:38:22, Note,1
12/11/2012, 13:38:24, Note,5
12/11/2012, 13:38:26, Note,5
12/11/2012, 13:38:29, Note,1
12/11/2012, 13:38:33, Note,5
12/11/2012, 13:38:34, Note,5
12/11/2012, 13:38:36, Note,1
12/11/2012, 13:38:36, Note,5
12/11/2012, 13:38:40, Note,5
12/11/2012, 13:38:41, Note,5
12/11/2012, 13:38:42, Note,4
12/11/2012, 13:38:42, Note,4
12/11/2012, 13:38:43, Switching to instrument 4
12/11/2012, 13:38:46, Note,5
12/11/2012, 13:38:46, Note,1
12/11/2012, 13:38:51, Note,5
12/11/2012, 13:38:53, Note,5
12/11/2012, 13:38:54, Note,5
12/11/2012, 13:38:55, Note,1
12/11/2012, 13:38:55, Note,1
12/11/2012, 13:38:56, Note,4
12/11/2012, 13:38:57, Note,1
12/11/2012, 13:38:59, Note,4
12/11/2012, 13:39:00, Note,4
12/11/2012, 13:39:01, Note,4
12/11/2012, 13:39:02, Note,5
12/11/2012, 13:39:04, Note,4
12/11/2012, 13:39:04, Note,4
12/11/2012, 13:39:04, Note,5
12/11/2012, 13:39:04, Note,1
12/11/2012, 13:39:07, Note,5
12/11/2012, 13:39:07, Note,4
12/11/2012, 13:39:07, Note,4
12/11/2012, 13:39:09, Note,1
12/11/2012, 13:39:09, Note,5
12/11/2012, 13:39:10, Note,5
12/11/2012, 13:39:11, Note,1
12/11/2012, 13:39:12, Note,1
12/11/2012, 13:39:13, Note,1
12/11/2012, 13:39:15, Note,4
12/11/2012, 13:39:15, Note,4
12/11/2012, 13:39:18, Note,5
12/11/2012, 13:39:19, Note,1
12/11/2012, 13:39:26, Note,1
12/11/2012, 13:39:27, Note,5
12/11/2012, 13:39:27, Note,4
12/11/2012, 13:39:29, Note,1
12/11/2012, 13:39:29, Note,5
12/11/2012, 13:39:30, Note,4
12/11/2012, 13:39:32, Note,1
12/11/2012, 13:39:33, Note,5
12/11/2012, 13:39:39, Note,5
12/11/2012, 13:39:39, Note,1
12/11/2012, 13:39:39, Note,4
12/11/2012, 13:39:39, Note,5
12/11/2012, 13:39:40, Note,5
12/11/2012, 13:39:43, Note,4
12/11/2012, 13:39:43, Note,4
12/11/2012, 13:39:43, Note,1
12/11/2012, 13:39:45, Note,5
12/11/2012, 13:39:45, Note,5
12/11/2012, 13:39:49, Note,4
12/11/2012, 13:39:49, Note,4
12/11/2012, 13:39:54, Note,5
12/11/2012, 13:39:55, Note,1
12/11/2012, 13:39:55, Note,1
12/11/2012, 13:39:57, Note,4
12/11/2012, 13:39:59, Note,5
12/11/2012, 13:39:59, Note,4
12/11/2012, 13:40:00, Note,4
12/11/2012, 13:40:00, Note,5
12/11/2012, 13:40:00, Note,6
12/11/2012, 13:40:02, Note,5
12/11/2012, 13:40:05, Note,4
12/11/2012, 13:40:05, Note,1
12/11/2012, 13:40:06, Note,5
12/11/2012, 13:40:08, Note,1
12/11/2012, 13:40:11, Note,1
12/11/2012, 13:40:11, Note,1
12/11/2012, 13:40:12, Note,5
12/11/2012, 13:40:12, Note,1
12/11/2012, 13:40:13, Note,5
12/11/2012, 13:40:14, Note,1
12/11/2012, 13:40:15, Note,5
12/11/2012, 13:40:17, Note,1
12/11/2012, 13:40:17, Note,1
12/11/2012, 13:40:21, Note,4
12/11/2012, 13:40:21, Note,5
12/11/2012, 13:40:22, Note,4
12/11/2012, 13:40:23, Note,4
12/11/2012, 13:40:23, Note,4
12/11/2012, 13:40:24, Note,5
12/11/2012, 13:40:25, Note,4
12/11/2012, 13:40:25, Note,5
12/11/2012, 13:40:26, Note,1
12/11/2012, 13:40:29, Note,4
12/11/2012, 13:40:29, Note,5
12/11/2012, 13:40:30, Note,4
12/11/2012, 13:40:30, Note,5
12/11/2012, 13:40:33, Note,1
12/11/2012, 13:40:35, Note,1
12/11/2012, 13:40:36, Note,4
12/11/2012, 13:40:37, Note,4
12/11/2012, 13:40:38, Note,4
12/11/2012, 13:40:38, Note,1
12/11/2012, 13:40:38, Note,1
12/11/2012, 13:40:38, Note,5
12/11/2012, 13:40:40, Note,5
12/11/2012, 13:40:40, Note,4
12/11/2012, 13:40:41, Note,5
12/11/2012, 13:40:41, Note,5
12/11/2012, 13:40:41, Note,4
12/11/2012, 13:40:42, Note,4
12/11/2012, 13:40:43, Note,4
12/11/2012, 13:40:43, Note,1
12/11/2012, 13:40:44, Note,5
12/11/2012, 13:40:44, Note,1
12/11/2012, 13:40:45, Note,1
12/11/2012, 13:40:46, Note,5
12/11/2012, 13:40:47, Note,5
12/11/2012, 13:40:47, Note,5
12/11/2012, 13:40:49, Note,5
12/11/2012, 13:40:49, Note,4
12/11/2012, 13:40:52, Note,8
12/11/2012, 13:40:52, Note,8
12/11/2012, 13:40:52, Note,7
12/11/2012, 13:40:52, Note,5
12/11/2012, 13:40:53, Note,5
12/11/2012, 13:40:53, Note,4
12/11/2012, 13:40:53, Note,2
12/11/2012, 13:40:54, Note,1
12/11/2012, 13:40:54, Note,1
12/11/2012, 13:40:54, Note,1
12/11/2012, 13:40:54, Note,5
12/11/2012, 13:40:54, Note,1
12/11/2012, 13:40:55, Note,1
12/11/2012, 13:40:55, Note,4
12/11/2012, 13:40:56, Note,1
12/11/2012, 13:40:56, Note,4
12/11/2012, 13:40:56, Note,1
12/11/2012, 13:40:57, Note,2
