®vVHø00/00/0000, 00:00:00, Master Init Complete
09/13/2012, 09:51:19, Note,3
09/13/2012, 09:51:19, Note,4
09/13/2012, 09:51:22, Switching to instrument 4
09/13/2012, 09:51:22, Switching to noises
09/13/2012, 09:51:23, Note,2
09/13/2012, 09:51:33, Screen Saver
09/13/2012, 09:51:44, Screen Saver
09/13/2012, 09:51:55, Screen Saver
09/13/2012, 09:52:06, Screen Saver
09/13/2012, 09:52:17, Screen Saver
09/13/2012, 09:52:19, Note,3
09/13/2012, 09:52:19, Note,1
09/13/2012, 09:52:20, Note,3
09/13/2012, 09:52:20, Note,1
09/13/2012, 09:52:20, Note,1
09/13/2012, 09:52:20, Note,3
09/13/2012, 09:52:20, Note,1
09/13/2012, 09:52:20, Note,3
09/13/2012, 09:52:21, Note,1
09/13/2012, 09:52:21, Note,1
09/13/2012, 09:52:21, Note,1
09/13/2012, 09:52:25, Switching to instrument 0
09/13/2012, 09:52:27, Note,8
09/13/2012, 09:52:27, Note,7
09/13/2012, 09:52:27, Note,6
09/13/2012, 09:52:27, Note,5
09/13/2012, 09:52:27, Note,4
09/13/2012, 09:52:28, Note,3
09/13/2012, 09:52:28, Note,2
09/13/2012, 09:52:28, Note,1
09/13/2012, 09:52:28, Note,1
09/13/2012, 09:52:28, Note,2
09/13/2012, 09:52:28, Note,3
09/13/2012, 09:52:29, Note,6
09/13/2012, 09:52:29, Note,7
09/13/2012, 09:52:29, Note,8
09/13/2012, 09:52:29, Note,8
09/13/2012, 09:52:29, Note,7
09/13/2012, 09:52:30, Note,6
09/13/2012, 09:52:30, Note,4
09/13/2012, 09:52:30, Note,5
09/13/2012, 09:52:30, Note,3
09/13/2012, 09:52:30, Note,2
09/13/2012, 09:52:30, Note,1
09/13/2012, 09:52:30, Note,1
09/13/2012, 09:52:31, Note,3
09/13/2012, 09:52:31, Note,4
09/13/2012, 09:52:31, Note,6
09/13/2012, 09:52:31, Note,7
09/13/2012, 09:52:31, Note,5
09/13/2012, 09:52:31, Note,8
09/13/2012, 09:52:32, Note,6
09/13/2012, 09:52:32, Note,6
09/13/2012, 09:52:32, Note,8
09/13/2012, 09:52:32, Note,7
09/13/2012, 09:52:33, Note,6
09/13/2012, 09:52:34, Note,6
09/13/2012, 09:52:34, Note,5
09/13/2012, 09:52:34, Note,5
09/13/2012, 09:52:35, Note,3
09/13/2012, 09:52:35, Note,5
09/13/2012, 09:52:35, Note,4
09/13/2012, 09:52:35, Note,4
09/13/2012, 09:52:35, Note,3
09/13/2012, 09:52:35, Note,4
09/13/2012, 09:52:37, Note,2
09/13/2012, 09:52:37, Note,3
09/13/2012, 09:52:37, Note,4
09/13/2012, 09:52:38, Note,5
09/13/2012, 09:52:38, Note,4
09/13/2012, 09:52:38, Note,2
09/13/2012, 09:52:38, Note,1
09/13/2012, 09:52:39, Note,1
09/13/2012, 09:52:39, Note,1
09/13/2012, 09:52:39, Note,2
09/13/2012, 09:52:39, Note,3
09/13/2012, 09:52:39, Note,4
09/13/2012, 09:52:39, Note,5
09/13/2012, 09:52:40, Note,6
09/13/2012, 09:52:41, Note,4
09/13/2012, 09:52:41, Note,3
09/13/2012, 09:52:41, Note,2
09/13/2012, 09:52:52, Screen Saver
09/13/2012, 09:53:03, Screen Saver
09/13/2012, 09:53:14, Screen Saver
09/13/2012, 09:53:25, Screen Saver
09/13/2012, 09:53:36, Screen Saver
09/13/2012, 09:53:47, Screen Saver
09/13/2012, 09:53:54, Note,2
09/13/2012, 09:53:55, Switching to instrument 1
09/13/2012, 09:53:55, Note,2
09/13/2012, 09:53:56, Note,3
09/13/2012, 09:53:56, Note,1
09/13/2012, 09:53:56, Note,1
09/13/2012, 09:53:56, Note,4
09/13/2012, 09:53:57, Note,4
09/13/2012, 09:53:57, Note,2
09/13/2012, 09:53:57, Note,1
09/13/2012, 09:53:57, Note,1
09/13/2012, 09:54:00, Note,2
09/13/2012, 09:54:02, Note,3
09/13/2012, 09:54:02, Note,2
09/13/2012, 09:54:03, Note,2
09/13/2012, 09:54:03, Note,2
09/13/2012, 09:54:03, Note,3
09/13/2012, 09:54:03, Note,2
09/13/2012, 09:54:03, Note,2
09/13/2012, 09:54:14, Screen Saver
09/13/2012, 09:54:25, Screen Saver
09/13/2012, 09:54:36, Screen Saver
09/13/2012, 09:54:47, Screen Saver
09/13/2012, 09:54:58, Screen Saver
09/13/2012, 09:55:09, Screen Saver
09/13/2012, 09:55:20, Screen Saver
09/13/2012, 09:55:31, Screen Saver
09/13/2012, 09:55:42, Screen Saver
09/13/2012, 09:55:53, Screen Saver
09/13/2012, 09:56:04, Screen Saver
09/13/2012, 09:56:15, Screen Saver
09/13/2012, 09:56:26, Screen Saver
09/13/2012, 09:56:37, Screen Saver
09/13/2012, 09:56:48, Screen Saver
09/13/2012, 09:56:59, Screen Saver
09/13/2012, 09:57:10, Screen Saver
09/13/2012, 09:57:21, Screen Saver
09/13/2012, 09:57:32, Screen Saver
09/13/2012, 09:57:43, Screen Saver
09/13/2012, 09:57:54, Screen Saver
09/13/2012, 09:58:05, Screen Saver
09/13/2012, 09:58:16, Screen Saver
09/13/2012, 09:58:27, Screen Saver
09/13/2012, 09:58:38, Screen Saver
09/13/2012, 09:58:49, Screen Saver
09/13/2012, 09:59:00, Screen Saver
09/13/2012, 09:59:12, Screen Saver
09/13/2012, 09:59:23, Screen Saver
09/13/2012, 09:59:34, Screen Saver
09/13/2012, 09:59:45, Screen Saver
09/13/2012, 09:59:56, Screen Saver
09/13/2012, 10:00:07, Screen Saver
09/13/2012, 10:00:18, Screen Saver
09/13/2012, 10:00:29, Screen Saver
09/13/2012, 10:00:40, Screen Saver
09/13/2012, 10:00:51, Screen Saver
09/13/2012, 10:01:02, Screen Saver
09/13/2012, 10:01:13, Screen Saver
09/13/2012, 10:01:24, Screen Saver
09/13/2012, 10:01:35, Screen Saver
09/13/2012, 10:01:46, Screen Saver
09/13/2012, 10:01:57, Screen Saver
09/13/2012, 10:02:08, Screen Saver
09/13/2012, 10:02:19, Screen Saver
09/13/2012, 10:02:30, Screen Saver
09/13/2012, 10:02:41, Screen Saver
09/13/2012, 10:02:52, Screen Saver
09/13/2012, 10:03:03, Screen Saver
09/13/2012, 10:03:14, Screen Saver
09/13/2012, 10:03:25, Screen Saver
09/13/2012, 10:03:36, Screen Saver
09/13/2012, 10:03:47, Screen Saver
09/13/2012, 10:03:58, Screen Saver
09/13/2012, 10:04:09, Screen Saver
09/13/2012, 10:04:20, Screen Saver
09/13/2012, 10:04:31, Screen Saver
09/13/2012, 10:04:42, Screen Saver
09/13/2012, 10:04:53, Screen Saver
09/13/2012, 10:05:04, Screen Saver
09/13/2012, 10:05:15, Screen Saver
09/13/2012, 10:05:26, Screen Saver
09/13/2012, 10:05:38, Screen Saver
09/13/2012, 10:05:49, Screen Saver
09/13/2012, 10:06:00, Screen Saver
09/13/2012, 10:06:11, Screen Saver
09/13/2012, 10:06:22, Screen Saver
09/13/2012, 10:06:33, Screen Saver
09/13/2012, 10:06:44, Screen Saver
09/13/2012, 10:06:55, Screen Saver
09/13/2012, 10:07:06, Screen Saver
09/13/2012, 10:07:17, Screen Saver
09/13/2012, 10:07:28, Screen Saver
09/13/2012, 10:07:39, Screen Saver
09/13/2012, 10:07:50, Screen Saver
09/13/2012, 10:08:01, Screen Saver
09/13/2012, 10:08:12, Screen Saver
09/13/2012, 10:08:23, Screen Saver
09/13/2012, 10:08:34, Screen Saver
09/13/2012, 10:08:45, Screen Saver
09/13/2012, 10:08:56, Screen Saver
09/13/2012, 10:09:07, Screen Saver
09/13/2012, 10:09:18, Screen Saver
09/13/2012, 10:09:29, Screen Saver
09/13/2012, 10:09:40, Screen Saver
09/13/2012, 10:09:51, Screen Saver
09/13/2012, 10:10:02, Screen Saver
09/13/2012, 10:10:13, Screen Saver
09/13/2012, 10:10:24, Screen Saver
09/13/2012, 10:10:35, Screen Saver
09/13/2012, 10:10:46, Screen Saver
09/13/2012, 10:10:57, Screen Saver
09/13/2012, 10:11:08, Screen Saver
09/13/2012, 10:11:20, Screen Saver
09/13/2012, 10:11:31, Screen Saver
09/13/2012, 10:11:42, Screen Saver
09/13/2012, 10:11:53, Screen Saver
09/13/2012, 10:12:04, Screen Saver
09/13/2012, 10:12:15, Screen Saver
09/13/2012, 10:12:26, Screen Saver
09/13/2012, 10:12:37, Screen Saver
09/13/2012, 10:12:48, Screen Saver
09/13/2012, 10:12:59, Screen Saver
09/13/2012, 10:13:10, Screen Saver
09/13/2012, 10:13:21, Screen Saver
09/13/2012, 10:13:32, Screen Saver
09/13/2012, 10:13:43, Screen Saver
09/13/2012, 10:13:54, Screen Saver
09/13/2012, 10:14:05, Screen Saver
09/13/2012, 10:14:16, Screen Saver
09/13/2012, 10:14:27, Screen Saver
09/13/2012, 10:14:38, Screen Saver
09/13/2012, 10:14:49, Screen Saver
09/13/2012, 10:15:00, Screen Saver
09/13/2012, 10:15:11, Screen Saver
09/13/2012, 10:15:22, Screen Saver
09/13/2012, 10:15:33, Screen Saver
09/13/2012, 10:15:44, Screen Saver
09/13/2012, 10:15:55, Screen Saver
09/13/2012, 10:16:06, Screen Saver
09/13/2012, 10:16:17, Screen Saver
09/13/2012, 10:16:28, Screen Saver
09/13/2012, 10:16:39, Screen Saver
09/13/2012, 10:16:50, Screen Saver
09/13/2012, 10:17:01, Screen Saver
09/13/2012, 10:17:12, Screen Saver
09/13/2012, 10:17:23, Screen Saver
09/13/2012, 10:17:34, Screen Saver
09/13/2012, 10:17:45, Screen Saver
09/13/2012, 10:17:56, Screen Saver
09/13/2012, 10:18:07, Screen Saver
09/13/2012, 10:18:18, Screen Saver
09/13/2012, 10:18:30, Screen Saver
09/13/2012, 10:18:41, Screen Saver
09/13/2012, 10:18:52, Screen Saver
09/13/2012, 10:19:03, Screen Saver
09/13/2012, 10:19:14, Screen Saver
09/13/2012, 10:19:25, Screen Saver
09/13/2012, 10:19:36, Screen Saver
09/13/2012, 10:19:47, Screen Saver
09/13/2012, 10:19:58, Screen Saver
09/13/2012, 10:20:09, Screen Saver
09/13/2012, 10:20:20, Screen Saver
09/13/2012, 10:20:31, Screen Saver
09/13/2012, 10:20:42, Screen Saver
09/13/2012, 10:20:53, Screen Saver
09/13/2012, 10:21:04, Screen Saver
09/13/2012, 10:21:15, Screen Saver
09/13/2012, 10:21:26, Screen Saver
09/13/2012, 10:21:37, Screen Saver
09/13/2012, 10:21:48, Screen Saver
09/13/2012, 10:21:59, Screen Saver
09/13/2012, 10:22:10, Screen Saver
09/13/2012, 10:22:21, Screen Saver
09/13/2012, 10:22:32, Screen Saver
09/13/2012, 10:22:43, Screen Saver
09/13/2012, 10:22:46, Note,8
09/13/2012, 10:22:47, Note,7
09/13/2012, 10:22:47, Note,8
09/13/2012, 10:22:50, Note,8
09/13/2012, 10:22:50, Note,7
09/13/2012, 10:22:50, Note,6
09/13/2012, 10:22:50, Note,5
09/13/2012, 10:22:51, Note,3
09/13/2012, 10:22:51, Note,3
09/13/2012, 10:22:51, Note,5
09/13/2012, 10:22:51, Note,6
09/13/2012, 10:22:52, Note,8
09/13/2012, 10:22:52, Note,8
09/13/2012, 10:22:52, Note,7
09/13/2012, 10:22:52, Note,5
09/13/2012, 10:22:52, Note,6
09/13/2012, 10:22:53, Note,3
09/13/2012, 10:22:53, Note,4
09/13/2012, 10:22:54, Note,5
09/13/2012, 10:22:54, Note,4
09/13/2012, 10:22:54, Note,6
09/13/2012, 10:22:54, Note,5
09/13/2012, 10:23:05, Screen Saver
09/13/2012, 10:23:16, Screen Saver
09/13/2012, 10:23:16, Note,8
09/13/2012, 10:23:18, Note,8
09/13/2012, 10:23:18, Note,7
09/13/2012, 10:23:18, Note,7
09/13/2012, 10:23:19, Note,6
09/13/2012, 10:23:19, Note,5
09/13/2012, 10:23:19, Note,6
09/13/2012, 10:23:20, Note,3
09/13/2012, 10:23:20, Note,2
09/13/2012, 10:23:20, Note,1
09/13/2012, 10:23:22, Switching to instrument 2
09/13/2012, 10:23:23, Switching to instrument 3
09/13/2012, 10:23:23, Note,1
09/13/2012, 10:23:24, Note,2
09/13/2012, 10:23:24, Note,1
09/13/2012, 10:23:24, Note,2
09/13/2012, 10:23:24, Note,3
09/13/2012, 10:23:25, Note,3
09/13/2012, 10:23:25, Note,4
09/13/2012, 10:23:25, Note,4
09/13/2012, 10:23:25, Note,5
09/13/2012, 10:23:26, Note,5
09/13/2012, 10:23:26, Note,6
09/13/2012, 10:23:26, Note,6
09/13/2012, 10:23:27, Note,7
09/13/2012, 10:23:27, Note,7
09/13/2012, 10:23:27, Note,8
09/13/2012, 10:23:28, Note,8
09/13/2012, 10:23:30, Note,7
09/13/2012, 10:23:30, Note,6
09/13/2012, 10:23:30, Note,5
09/13/2012, 10:23:31, Note,4
09/13/2012, 10:23:31, Note,3
09/13/2012, 10:23:31, Note,2
09/13/2012, 10:23:31, Note,1
09/13/2012, 10:23:33, Note,7
09/13/2012, 10:23:33, Note,6
09/13/2012, 10:23:34, Note,5
09/13/2012, 10:23:34, Note,4
09/13/2012, 10:23:34, Note,3
09/13/2012, 10:23:34, Note,1
09/13/2012, 10:23:34, Note,3
09/13/2012, 10:23:37, Switching to instrument 4
09/13/2012, 10:23:37, Note,6
09/13/2012, 10:23:37, Note,7
09/13/2012, 10:23:37, Note,8
09/13/2012, 10:23:38, Note,6
09/13/2012, 10:23:39, Note,8
09/13/2012, 10:23:39, Note,1
09/13/2012, 10:23:39, Note,2
09/13/2012, 10:23:41, Note,5
09/13/2012, 10:23:41, Note,5
09/13/2012, 10:23:44, Note,5
09/13/2012, 10:23:44, Note,4
09/13/2012, 10:23:44, Note,3
09/13/2012, 10:23:44, Note,2
09/13/2012, 10:23:44, Note,4
09/13/2012, 10:23:45, Note,1
09/13/2012, 10:23:47, Note,2
09/13/2012, 10:23:47, Note,2
09/13/2012, 10:23:47, Note,2
09/13/2012, 10:23:49, Note,1
09/13/2012, 10:23:49, Switching to noises
09/13/2012, 10:23:49, Note,1
09/13/2012, 10:23:50, Note,1
09/13/2012, 10:23:50, Note,2
09/13/2012, 10:23:51, Note,3
09/13/2012, 10:23:51, Note,4
09/13/2012, 10:23:51, Note,3
09/13/2012, 10:23:51, Note,4
09/13/2012, 10:23:51, Note,5
09/13/2012, 10:23:52, Note,6
09/13/2012, 10:23:52, Note,7
09/13/2012, 10:23:54, Note,5
09/13/2012, 10:23:54, Note,4
09/13/2012, 10:23:55, Note,3
09/13/2012, 10:23:55, Note,7
09/13/2012, 10:23:55, Note,2
09/13/2012, 10:23:55, Note,1
09/13/2012, 10:23:55, Note,7
09/13/2012, 10:23:56, Note,4
09/13/2012, 10:23:56, Note,3
09/13/2012, 10:23:57, Note,2
09/13/2012, 10:23:58, Note,1
09/13/2012, 10:23:58, Note,1
09/13/2012, 10:24:01, Note,2
09/13/2012, 10:24:01, Note,1
09/13/2012, 10:24:02, Note,4
09/13/2012, 10:24:02, Note,5
09/13/2012, 10:24:02, Note,4
09/13/2012, 10:24:02, Note,5
09/13/2012, 10:24:02, Note,6
09/13/2012, 10:24:02, Note,7
09/13/2012, 10:24:04, Note,6
09/13/2012, 10:24:04, Note,5
09/13/2012, 10:24:05, Note,4
09/13/2012, 10:24:05, Note,4
09/13/2012, 10:24:05, Note,3
09/13/2012, 10:24:05, Note,2
09/13/2012, 10:24:05, Note,1
09/13/2012, 10:24:08, Note,5
09/13/2012, 10:24:09, Note,6
09/13/2012, 10:24:09, Note,5
09/13/2012, 10:24:09, Note,5
09/13/2012, 10:24:10, Note,4
09/13/2012, 10:24:10, Note,7
09/13/2012, 10:24:10, Note,5
09/13/2012, 10:24:10, Note,6
09/13/2012, 10:24:11, Note,6
09/13/2012, 10:24:11, Note,6
09/13/2012, 10:24:11, Note,5
09/13/2012, 10:24:11, Note,6
09/13/2012, 10:24:11, Note,5
09/13/2012, 10:24:11, Note,4
09/13/2012, 10:24:11, Note,3
09/13/2012, 10:24:11, Note,5
09/13/2012, 10:24:11, Note,4
09/13/2012, 10:24:12, Note,4
09/13/2012, 10:24:12, Note,6
09/13/2012, 10:24:12, Note,7
09/13/2012, 10:24:12, Note,7
09/13/2012, 10:24:13, Note,6
09/13/2012, 10:24:13, Note,5
09/13/2012, 10:24:13, Note,6
09/13/2012, 10:24:13, Note,5
09/13/2012, 10:24:13, Note,4
09/13/2012, 10:24:13, Note,4
09/13/2012, 10:24:14, Note,4
09/13/2012, 10:24:14, Note,5
09/13/2012, 10:24:14, Note,7
09/13/2012, 10:24:14, Note,7
09/13/2012, 10:24:14, Note,8
09/13/2012, 10:24:14, Note,3
09/13/2012, 10:24:14, Note,8
09/13/2012, 10:24:15, Note,4
09/13/2012, 10:24:15, Note,7
09/13/2012, 10:24:15, Note,5
09/13/2012, 10:24:16, Note,8
09/13/2012, 10:24:18, Note,1
09/13/2012, 10:24:18, Note,1
09/13/2012, 10:24:18, Note,4
09/13/2012, 10:24:19, Note,3
09/13/2012, 10:24:19, Note,1
09/13/2012, 10:24:19, Note,4
09/13/2012, 10:24:20, Note,4
09/13/2012, 10:24:20, Note,3
09/13/2012, 10:24:20, Note,1
09/13/2012, 10:24:20, Note,2
09/13/2012, 10:24:20, Note,3
09/13/2012, 10:24:20, Note,6
09/13/2012, 10:24:20, Note,4
09/13/2012, 10:24:20, Note,2
09/13/2012, 10:24:20, Note,5
09/13/2012, 10:24:21, Note,2
09/13/2012, 10:24:21, Note,2
09/13/2012, 10:24:21, Note,4
09/13/2012, 10:24:21, Note,2
09/13/2012, 10:24:21, Note,1
09/13/2012, 10:24:21, Note,5
09/13/2012, 10:24:22, Note,4
09/13/2012, 10:24:22, Note,2
09/13/2012, 10:24:22, Note,3
09/13/2012, 10:24:22, Note,1
09/13/2012, 10:24:22, Note,4
09/13/2012, 10:24:23, Note,3
09/13/2012, 10:24:23, Note,6
09/13/2012, 10:24:24, Note,5
09/13/2012, 10:24:25, Note,4
09/13/2012, 10:24:25, Note,1
09/13/2012, 10:24:26, Note,1
09/13/2012, 10:24:26, Note,5
09/13/2012, 10:24:26, Switching to instrument 0
09/13/2012, 10:24:26, Note,2
09/13/2012, 10:24:26, Note,1
09/13/2012, 10:24:26, Note,4
09/13/2012, 10:24:26, Switching to instrument 1
09/13/2012, 10:24:26, Note,4
09/13/2012, 10:24:26, Note,1
09/13/2012, 10:24:26, Note,5
09/13/2012, 10:24:28, Note,4
09/13/2012, 10:24:28, Note,5
09/13/2012, 10:24:28, Note,4
09/13/2012, 10:24:29, Note,3
09/13/2012, 10:24:30, Note,4
09/13/2012, 10:24:30, Note,4
09/13/2012, 10:24:31, Note,6
09/13/2012, 10:24:31, Note,5
09/13/2012, 10:24:32, Note,5
09/13/2012, 10:24:32, Note,6
09/13/2012, 10:24:32, Note,8
09/13/2012, 10:24:33, Note,6
09/13/2012, 10:24:33, Note,6
09/13/2012, 10:24:33, Note,6
09/13/2012, 10:24:33, Note,6
09/13/2012, 10:24:34, Note,5
09/13/2012, 10:24:34, Note,4
09/13/2012, 10:24:34, Note,3
09/13/2012, 10:24:34, Note,3
09/13/2012, 10:24:34, Note,4
09/13/2012, 10:24:34, Note,5
09/13/2012, 10:24:34, Note,4
09/13/2012, 10:24:34, Note,3
09/13/2012, 10:24:35, Note,2
09/13/2012, 10:24:35, Note,3
09/13/2012, 10:24:35, Note,4
09/13/2012, 10:24:35, Note,3
09/13/2012, 10:24:35, Note,2
09/13/2012, 10:24:35, Note,3
09/13/2012, 10:24:36, Note,3
09/13/2012, 10:24:36, Note,4
09/13/2012, 10:24:36, Note,5
09/13/2012, 10:24:36, Note,6
09/13/2012, 10:24:36, Note,7
09/13/2012, 10:24:37, Note,6
09/13/2012, 10:24:37, Note,5
09/13/2012, 10:24:37, Note,4
09/13/2012, 10:24:37, Note,4
09/13/2012, 10:24:37, Note,5
09/13/2012, 10:24:39, Note,4
09/13/2012, 10:24:40, Note,4
09/13/2012, 10:24:40, Note,5
09/13/2012, 10:24:40, Note,6
09/13/2012, 10:24:41, Note,5
09/13/2012, 10:24:41, Note,6
09/13/2012, 10:24:42, Note,5
09/13/2012, 10:24:43, Note,5
09/13/2012, 10:24:44, Note,4
09/13/2012, 10:24:44, Note,5
09/13/2012, 10:24:45, Note,6
09/13/2012, 10:24:45, Note,5
09/13/2012, 10:24:45, Note,4
09/13/2012, 10:24:46, Note,6
09/13/2012, 10:24:47, Note,8
09/13/2012, 10:24:47, Note,7
09/13/2012, 10:24:48, Note,5
09/13/2012, 10:24:49, Note,3
09/13/2012, 10:24:49, Note,3
09/13/2012, 10:24:49, Note,4
09/13/2012, 10:24:50, Note,4
09/13/2012, 10:24:50, Note,3
09/13/2012, 10:24:50, Note,2
09/13/2012, 10:24:51, Note,4
09/13/2012, 10:24:53, Switching to instrument 2
09/13/2012, 10:24:53, Switching to instrument 3
09/13/2012, 10:24:53, Switching to instrument 4
09/13/2012, 10:24:53, Note,5
09/13/2012, 10:24:53, Switching to noises
09/13/2012, 10:24:56, Note,6
09/13/2012, 10:24:56, Note,7
09/13/2012, 10:24:56, Note,5
09/13/2012, 10:24:56, Switching to instrument 0
09/13/2012, 10:24:58, Note,4
09/13/2012, 10:24:58, Note,4
09/13/2012, 10:25:00, Note,5
09/13/2012, 10:25:00, Note,4
09/13/2012, 10:25:01, Note,3
09/13/2012, 10:25:01, Note,2
09/13/2012, 10:25:01, Note,3
09/13/2012, 10:25:01, Note,1
09/13/2012, 10:25:01, Note,1
09/13/2012, 10:25:03, Note,1
09/13/2012, 10:25:03, Note,4
09/13/2012, 10:25:03, Note,1
09/13/2012, 10:25:03, Note,5
09/13/2012, 10:25:03, Note,1
09/13/2012, 10:25:05, Switching to instrument 1
09/13/2012, 10:25:06, Switching to instrument 2
09/13/2012, 10:25:06, Note,3
09/13/2012, 10:25:06, Note,2
09/13/2012, 10:25:07, Switching to instrument 3
09/13/2012, 10:25:07, Note,3
09/13/2012, 10:25:07, Note,3
09/13/2012, 10:25:07, Note,4
09/13/2012, 10:25:08, Note,1
09/13/2012, 10:25:09, Note,3
09/13/2012, 10:25:09, Note,1
09/13/2012, 10:25:09, Note,1
09/13/2012, 10:25:10, Note,1
09/13/2012, 10:25:10, Note,1
09/13/2012, 10:25:10, Note,2
09/13/2012, 10:25:10, Note,3
09/13/2012, 10:25:10, Note,4
09/13/2012, 10:25:10, Note,3
09/13/2012, 10:25:11, Note,3
09/13/2012, 10:25:22, Screen Saver
09/13/2012, 10:25:33, Screen Saver
09/13/2012, 10:25:44, Screen Saver
09/13/2012, 10:25:55, Screen Saver
09/13/2012, 10:26:06, Screen Saver
09/13/2012, 10:26:17, Screen Saver
09/13/2012, 10:26:28, Screen Saver
09/13/2012, 10:26:39, Screen Saver
09/13/2012, 10:26:50, Screen Saver
09/13/2012, 10:27:01, Screen Saver
09/13/2012, 10:27:04, Note,4
09/13/2012, 10:27:06, Note,3
09/13/2012, 10:27:06, Note,3
09/13/2012, 10:27:07, Note,5
09/13/2012, 10:27:07, Note,5
09/13/2012, 10:27:08, Note,3
09/13/2012, 10:27:10, Note,2
09/13/2012, 10:27:12, Note,1
09/13/2012, 10:27:12, Note,1
09/13/2012, 10:27:18, Note,5
09/13/2012, 10:27:19, Note,8
09/13/2012, 10:27:19, Note,8
09/13/2012, 10:27:20, Note,7
09/13/2012, 10:27:20, Note,6
09/13/2012, 10:27:20, Note,8
09/13/2012, 10:27:20, Note,8
09/13/2012, 10:27:20, Note,5
09/13/2012, 10:27:20, Note,8
09/13/2012, 10:27:20, Note,4
09/13/2012, 10:27:20, Note,3
09/13/2012, 10:27:21, Note,2
09/13/2012, 10:27:21, Note,1
09/13/2012, 10:27:21, Note,8
09/13/2012, 10:27:22, Note,1
09/13/2012, 10:27:22, Note,3
09/13/2012, 10:27:22, Note,4
09/13/2012, 10:27:22, Note,5
09/13/2012, 10:27:22, Note,7
09/13/2012, 10:27:22, Note,8
09/13/2012, 10:27:23, Note,8
09/13/2012, 10:27:23, Note,8
09/13/2012, 10:27:23, Note,6
09/13/2012, 10:27:23, Note,5
09/13/2012, 10:27:23, Note,3
09/13/2012, 10:27:23, Note,2
09/13/2012, 10:27:24, Note,1
09/13/2012, 10:27:24, Note,2
09/13/2012, 10:27:24, Note,3
09/13/2012, 10:27:24, Note,4
09/13/2012, 10:27:24, Note,5
09/13/2012, 10:27:24, Note,6
09/13/2012, 10:27:24, Note,7
09/13/2012, 10:27:24, Note,8
09/13/2012, 10:27:25, Note,8
09/13/2012, 10:27:25, Note,7
09/13/2012, 10:27:25, Note,6
09/13/2012, 10:27:25, Note,5
09/13/2012, 10:27:25, Note,3
09/13/2012, 10:27:25, Note,2
09/13/2012, 10:27:26, Note,1
09/13/2012, 10:27:26, Note,2
09/13/2012, 10:27:26, Note,3
09/13/2012, 10:27:26, Note,4
09/13/2012, 10:27:26, Note,6
09/13/2012, 10:27:26, Note,7
09/13/2012, 10:27:26, Note,8
09/13/2012, 10:27:27, Note,5
09/13/2012, 10:27:27, Note,4
09/13/2012, 10:27:28, Note,3
09/13/2012, 10:27:28, Note,3
09/13/2012, 10:27:28, Note,4
09/13/2012, 10:27:28, Note,5
09/13/2012, 10:27:28, Note,6
09/13/2012, 10:27:28, Note,5
09/13/2012, 10:27:28, Note,3
09/13/2012, 10:27:29, Note,3
09/13/2012, 10:27:29, Note,5
09/13/2012, 10:27:29, Note,5
09/13/2012, 10:27:29, Note,4
09/13/2012, 10:27:29, Note,3
09/13/2012, 10:27:29, Note,4
09/13/2012, 10:27:30, Note,5
09/13/2012, 10:27:30, Note,4
09/13/2012, 10:27:30, Note,4
09/13/2012, 10:27:31, Note,4
09/13/2012, 10:27:31, Note,3
09/13/2012, 10:27:31, Note,4
09/13/2012, 10:27:32, Note,6
09/13/2012, 10:27:32, Note,6
09/13/2012, 10:27:32, Note,5
09/13/2012, 10:27:32, Note,4
09/13/2012, 10:27:33, Note,3
09/13/2012, 10:27:33, Note,2
09/13/2012, 10:27:33, Note,1
09/13/2012, 10:27:34, Switching to instrument 4
09/13/2012, 10:27:36, Switching to noises
09/13/2012, 10:27:36, Note,1
09/13/2012, 10:27:36, Note,2
09/13/2012, 10:27:36, Note,3
09/13/2012, 10:27:36, Note,4
09/13/2012, 10:27:36, Note,5
09/13/2012, 10:27:36, Note,6
09/13/2012, 10:27:37, Note,7
09/13/2012, 10:27:37, Note,8
09/13/2012, 10:27:37, Switching to instrument 0
09/13/2012, 10:27:39, Note,6
09/13/2012, 10:27:39, Note,5
09/13/2012, 10:27:39, Note,4
09/13/2012, 10:27:39, Note,3
09/13/2012, 10:27:39, Note,2
09/13/2012, 10:27:39, Note,3
09/13/2012, 10:27:39, Note,4
09/13/2012, 10:27:39, Note,5
09/13/2012, 10:27:39, Note,6
09/13/2012, 10:27:40, Note,7
09/13/2012, 10:27:40, Note,8
09/13/2012, 10:27:40, Note,7
09/13/2012, 10:27:40, Note,6
09/13/2012, 10:27:40, Note,5
09/13/2012, 10:27:40, Note,4
09/13/2012, 10:27:40, Note,3
09/13/2012, 10:27:40, Note,2
09/13/2012, 10:27:41, Note,3
09/13/2012, 10:27:41, Note,4
09/13/2012, 10:27:41, Note,5
09/13/2012, 10:27:41, Note,6
09/13/2012, 10:27:41, Note,7
09/13/2012, 10:27:41, Note,8
09/13/2012, 10:27:42, Note,8
09/13/2012, 10:27:42, Note,7
09/13/2012, 10:27:42, Note,6
09/13/2012, 10:27:42, Switching to instrument 1
09/13/2012, 10:27:42, Note,5
09/13/2012, 10:27:42, Note,4
09/13/2012, 10:27:42, Note,3
09/13/2012, 10:27:42, Note,1
09/13/2012, 10:27:43, Switching to instrument 2
09/13/2012, 10:27:43, Note,7
09/13/2012, 10:27:43, Note,6
09/13/2012, 10:27:43, Note,5
